SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
-0.058972258,-1.3044891,0.28100657,-0.325364,-0.042220235,0.016985392,0.03477009,-0.08649745,0.0,-0.046937454,-0.18990684,-0.34008005,0.0,0.17891578,0.0,-0.09164908,0.0,0.037385993,0.0,0.11180065,0.0,-0.43880802,0.0,-0.07805226,0.09645762,-1.5597478,-0.18163916,0.1013554,-0.23802611,0.011805564
-0.039641485,-0.49230984,-0.17503145,-0.13663548,0.004321349,0.006537529,-0.012290163,-0.062089663,0.0,0.0693375,-0.25694385,0.06959098,0.0,0.07462799,0.0,-0.03309847,0.0,0.006367608,0.0,0.07833466,0.0,-0.060335357,0.0,-0.26644295,-0.81516445,0.20630102,-0.24924646,-0.0011415931,-0.21817471,0.012400495
0.44976002,-0.33758748,-0.33145833,0.07722815,-0.0011768418,0.007779525,0.044739727,-0.06404588,0.0,-0.02202186,-0.16786356,0.055070765,0.0,0.059432488,0.0,-0.0005990339,0.0,-0.0018245826,0.0,0.07693708,0.0,-0.03290371,0.0,-0.07980635,0.08916072,-1.6385171,-0.1721298,0.0074396804,-0.13097169,0.07898973
-0.009272248,0.5680108,-0.18300666,-0.004407132,-0.0038275002,-0.0023815194,0.022309296,-0.034523122,0.0,0.1281877,0.26232535,0.10094562,0.0,0.109043844,0.0,0.07345044,0.0,-0.0014857298,0.0,0.08438731,0.0,-0.068142295,0.0,-0.062004026,0.25778645,0.38762465,0.13306753,0.004548376,0.24880935,0.011387021
-0.0023520696,-1.3483083,-0.063590966,-0.16564861,0.020749321,0.01148947,0.021472698,-0.033566236,0.0,-0.13723205,0.25352982,0.04730919,0.0,0.022998944,0.0,-0.10401647,0.0,0.0059913276,0.0,-0.2859321,0.0,-0.1393395,0.0,0.09910843,0.14584184,0.30520007,-0.11113767,-0.09473555,-0.24470547,0.026234252
-0.060412593,0.28121406,-0.6076757,-0.06680878,-0.0018624926,0.0040751626,-0.11673004,-0.029787336,0.0,-0.07481881,-0.29244146,-0.52959776,0.0,0.06474096,0.0,0.019211562,0.0,-0.0066506797,0.0,0.022541892,0.0,-0.081468165,0.0,-0.26057968,-0.84175396,0.21224658,-0.16899592,0.0073471214,-0.11216313,-0.07356156
0.19841222,0.020106744,0.1258893,-0.3170462,-0.012996145,-0.015819613,0.017361654,-0.027555676,0.0,-0.12055429,0.2983333,0.082642674,0.0,0.08014765,0.0,0.020206885,0.0,-2.1434505e-05,0.0,0.076549165,0.0,0.09620171,0.0,0.10709393,0.18795589,0.35335007,-0.20693229,-0.081049584,-0.14287698,-0.010981665
-0.034693476,-0.39332852,-0.13167965,-0.14678843,0.029135307,0.014923485,0.027249886,-0.060213555,0.0,-0.058061894,-0.5052189,0.067778155,0.0,0.06275293,0.0,-0.05124549,0.0,-0.0020599235,0.0,-0.30754572,0.0,0.053672697,0.0,0.051051613,0.1212399,0.29115492,0.08613624,0.020524682,0.22529134,0.0049364907
0.17012475,-0.44988027,0.0004946642,0.20513575,0.007846283,-0.005510923,0.0087717725,-0.03838276,0.0,0.008991777,0.2642316,0.07158424,0.0,0.07329175,0.0,0.021898957,0.0,8.2737184e-05,0.0,0.057742298,0.0,-0.0798789,0.0,-0.068536155,0.20994684,0.32046306,-0.2236034,-0.011457983,0.26048496,0.0008017545
0.038139123,-0.41198736,0.2390529,-0.22287649,-0.07367731,0.015380508,0.042315915,-0.033318788,0.0,-0.20148577,0.17635763,0.043388695,0.0,0.041578956,0.0,0.10610008,0.0,0.0015731216,0.0,-0.3112819,0.0,0.14154124,0.0,0.13929094,-0.6131822,0.22806282,0.08200754,0.014088531,0.23276232,0.005560336
-0.03489689,0.52143687,0.19529606,-0.030478794,0.0016132139,0.005445257,0.039882347,-0.021491682,0.0,0.13262275,0.34535572,0.10064628,0.0,0.06080959,0.0,0.03461593,0.0,-0.0006364627,0.0,0.07359847,0.0,0.12004616,0.0,0.093190454,0.22260204,0.36800438,-0.28813297,0.0065209297,-0.12769629,0.003365582
-0.032002397,1.0791178,-0.043799885,0.010966858,-0.006144389,-0.003971048,-0.05356677,-0.031591464,0.0,-0.094605684,0.27639186,0.12028745,0.0,0.0958144,0.0,0.04786829,0.0,-0.0014857298,0.0,0.12741357,0.0,-0.045932427,0.0,-0.05689137,0.2575634,0.40571082,0.113366455,0.0129464725,0.23803435,0.009555971
0.001705548,-0.6772375,0.29265395,-0.27474952,-0.044617593,0.014240429,-0.03764889,-0.007459394,0.0,0.11351702,0.14739996,0.038474444,0.0,-0.21096973,0.0,0.06588042,0.0,0.0029620316,0.0,-0.27266297,0.0,-0.09873911,0.0,0.2839271,-0.5770898,0.24392577,0.10703533,-0.012405626,-0.13385852,0.050587397
-0.058386113,-0.050073758,-0.11366174,-0.1869926,0.008935982,0.01285371,-0.0703381,-0.03485178,0.0,-0.15807436,-0.2281658,-0.33586383,0.0,0.041550204,0.0,0.09431624,0.0,-0.00676109,0.0,0.003996813,0.0,-0.08561768,0.0,-0.06810194,0.10044051,-1.7237877,-0.16792424,0.041853078,-0.12888286,-0.052159492
-0.035424486,-1.2631977,-0.5451763,-0.42268485,-0.023369128,0.007011194,-0.13735345,-0.051473588,0.0,-0.0091517605,-0.24962668,-0.40748635,0.0,0.06456622,0.0,-0.04619974,0.0,-0.017866137,0.0,0.01100144,0.0,-0.06515151,0.0,-0.25625125,-0.77257514,0.19669296,-0.19115056,0.0070406524,-0.23449636,-0.195581
0.20396116,-0.50453186,0.10733196,0.1273261,0.0039254697,0.006212474,-0.0372629,-0.026851887,0.0,0.05030771,0.29208454,0.06790978,0.0,0.102284156,0.0,-0.0123876855,0.0,-0.0011218234,0.0,0.07617242,0.0,-0.04286677,0.0,-0.11669587,0.24507892,0.31680346,0.09570861,-0.017653292,-0.19992879,0.001610268
-0.036195923,0.26607534,-0.43547642,-0.015980396,-0.018115418,0.0039138277,-0.090819664,-0.028381534,0.0,-0.08716123,-0.2921639,-0.5184957,0.0,0.04283432,0.0,0.026945058,0.0,-0.0012183988,0.0,0.02115776,0.0,-0.061110526,0.0,-0.25085378,-0.8235891,0.21151341,-0.13533476,-0.12252292,-0.13702849,0.020956859
-0.058961794,0.26865062,-0.39151177,-0.056664392,0.012973118,-0.0027149075,0.03449097,-0.03605003,0.0,-0.08376817,-0.5157964,-0.6042498,0.0,0.058734156,0.0,0.023338875,0.0,-0.00676109,0.0,0.008788491,0.0,-0.0900072,0.0,-0.08404271,0.20631245,0.29286516,-0.16901752,0.0052181543,-0.10778917,-0.06168
-0.041251134,0.39994642,0.64657325,-0.39431086,-0.026586289,-0.0100820605,0.020008445,-0.016384263,0.0,0.14396445,0.3501751,0.077771984,0.0,0.06139658,0.0,0.11132528,0.0,-0.0060687433,0.0,-0.29559365,0.0,0.09617534,0.0,0.092245206,0.17938851,0.36456522,0.13022226,0.007152105,-0.18269497,-0.037851777
-0.028244972,-1.1329579,-0.75812525,-0.32784203,0.018091287,-0.0014710615,-0.19940732,-0.04196773,0.0,0.064509064,-0.20500469,-0.36870417,0.0,0.061073884,0.0,-0.017422063,0.0,-0.012302399,0.0,0.069573686,0.0,-0.07661786,0.0,-0.06167463,0.09694464,-1.6119401,0.088632606,0.0041207657,-0.21231373,0.014121344
-0.023643585,-0.6505789,0.29828823,-0.2422261,0.012731574,0.008758447,0.030223632,-0.044041615,0.0,0.17300938,0.30896902,0.07602745,0.0,0.08859777,0.0,0.12479549,0.0,0.0030241394,0.0,0.09880686,0.0,0.16966043,0.0,0.07463796,0.15308185,0.30067477,0.1320636,0.006747379,0.25720745,-0.003866251
-0.0229604,0.5651574,0.5218839,0.06891449,-0.010726403,-0.0055628736,0.05413323,-0.028011533,0.0,0.19109726,0.34035558,0.10418285,0.0,0.07741787,0.0,-0.09272332,0.0,-0.0013955852,0.0,0.106432855,0.0,0.114878036,0.0,0.09395207,0.19892989,0.3754175,0.13289894,-0.046589307,-0.1447722,0.002611937
-0.033334196,-0.03242146,-0.46184018,-0.2618946,-0.01602097,-0.0037548288,0.030095363,-0.039310563,0.0,-0.11423843,-0.25431252,-0.48938015,0.0,0.029133387,0.0,0.0702321,0.0,-0.0014602658,0.0,0.01761341,0.0,-0.12077239,0.0,-0.27221024,-0.7906622,0.19804016,-0.18973158,-0.054703366,-0.15196237,0.026495544
-0.055364635,-0.51044905,0.4533667,-0.103129454,0.00038962017,0.013445417,-0.015202578,-0.060135234,0.0,-0.0008211169,-0.43501955,0.05554221,0.0,-0.48268443,0.0,-0.008102579,0.0,-0.007787663,0.0,0.08286827,0.0,-0.043823447,0.0,-0.08644138,0.19220686,0.2902571,0.07706707,0.015607034,-0.18167616,-0.13370761
0.14803515,-0.5591371,0.25333008,-0.24843298,0.041567057,0.028201962,0.037014473,-0.020547964,0.0,0.09303276,0.2889075,0.045725692,0.0,-0.19333342,0.0,-0.10421219,0.0,-0.0013891894,0.0,-0.20728616,0.0,0.12481683,0.0,-0.09979305,0.21768175,0.29403323,0.05740316,-0.006991473,-0.20499253,0.00043641188
-0.05866821,0.29156488,-0.116014406,0.053229745,-0.001457803,-0.0027149075,0.049304496,-0.029829891,0.0,0.10497032,-0.52283126,-0.60894656,0.0,0.06811938,0.0,0.04969977,0.0,-0.00676109,0.0,0.030472638,0.0,-0.08682892,0.0,-0.08861664,0.19818291,0.29016522,-0.18843359,0.0036911708,-0.1133261,-0.08011281
0.18445599,-0.25258926,-0.33413646,-0.20004542,-0.016833145,0.004396434,0.019350348,-0.055459455,0.0,-0.08170747,-0.28864765,-0.39676335,0.0,0.034192678,0.0,0.07070403,0.0,0.0001082012,0.0,0.018635968,0.0,-0.124336764,0.0,-0.2824427,-0.77942693,0.16414264,-0.13014185,-0.37252986,-0.14179572,0.005883796
-0.045331024,-0.30644193,0.2576957,0.51455766,0.06259483,0.001382163,-0.0971013,-0.03270901,0.0,-0.091408834,-0.18937221,-0.28954023,0.0,0.08350887,0.0,0.0323952,0.0,-0.017976549,0.0,0.040328626,0.0,-0.06924985,0.0,-0.0697887,0.09721279,-1.6435772,-0.16015595,0.049367666,-0.1479963,-0.12882556
-0.066159435,0.5510068,-0.21012166,-0.119066745,-0.01599701,-0.011411908,0.038779657,-0.03871393,0.0,-0.03910654,-0.38076347,-0.7172272,0.0,0.050893754,0.0,0.039613303,0.0,-0.00676109,0.0,0.11129292,0.0,-0.08439125,0.0,-0.07861376,0.23349422,0.32912955,-0.17255303,0.006682944,-0.087393895,-0.03741749
-0.015463614,-0.39878684,0.42893162,-0.064830154,-0.082079,0.016640022,0.04444611,-0.02476048,0.0,0.11130885,0.14917478,0.035577692,0.0,0.03462699,0.0,0.08297198,0.0,0.0060045747,0.0,-0.34585398,0.0,0.14303239,0.0,0.03662983,0.07819922,-1.7227942,-0.18812628,0.005444511,-0.14469095,0.03350069
0.017680395,-0.7045368,0.6647847,-0.19793935,-0.13848202,-0.0043906854,0.08378547,-0.036772955,0.0,0.10637137,0.17385,0.069000855,0.0,0.110800065,0.0,-0.058460902,0.0,0.0022508295,0.0,0.07912422,0.0,0.14371584,0.0,0.117663495,-0.63895583,0.18603225,0.09112037,0.0039985557,0.1904802,0.011947277
-0.05562511,-0.4686721,-0.40900457,-0.45873743,-0.002287247,0.0063006887,-0.11041151,-0.053707868,0.0,-0.0020497115,-0.45502514,0.07501145,0.0,0.0720603,0.0,0.0029553394,0.0,-0.0065192226,0.0,0.05292292,0.0,-0.048453897,0.0,-0.10697476,0.20426267,0.28929082,-0.2381364,0.009665338,-0.20392781,-0.05250351
-0.05349683,-0.09404621,-0.39463463,0.12877604,0.041118085,-0.00487163,0.026924616,-0.030510353,0.0,0.0520609,-0.39509875,0.07727602,0.0,-0.22426899,0.0,0.07703658,0.0,0.030831173,0.0,0.061196674,0.0,0.091436796,0.0,-0.10213697,0.19443269,0.2949375,-0.21522138,0.007590246,-0.24100403,-0.07202257
-0.027273824,-1.5520102,-0.42575926,-0.12484874,-0.04258866,0.019867932,-0.10158274,-0.020285875,0.0,0.1266319,-0.1934437,0.035301965,0.0,-0.43717924,0.0,-0.098684944,0.0,-0.020100767,0.0,-0.32549778,0.0,0.057382774,0.0,0.053226236,0.053488888,-1.6693877,0.061259266,-0.021102918,-0.16028868,0.03648379
-0.054890804,-1.9783144,-0.38095564,-0.13598916,0.037437588,-0.19871473,0.024871673,-0.036509044,0.0,0.16522095,-0.21826665,0.048366234,0.0,0.1657016,0.0,-0.13484852,0.0,0.00024312758,0.0,-0.46883512,0.0,0.08046236,0.0,0.060181465,0.035929933,-1.7249069,0.09644814,0.055170123,-0.25129163,0.030593665
0.16812994,1.1617918,0.058673732,0.22838205,-0.004732459,-0.0032464468,0.03138986,-0.031785853,0.0,0.12751521,0.26465747,0.122904405,0.0,0.115847856,0.0,0.032240827,0.0,8.2737184e-05,0.0,0.12473209,0.0,-0.051187158,0.0,-0.062160507,0.2614597,0.39012617,0.10328689,0.011203994,0.22741815,0.002590015
-0.06747899,0.9884785,-0.37687695,0.35871726,-0.013591139,-0.013205825,0.018983338,-0.031418677,0.0,-0.012277395,-0.42298073,-0.43969402,0.0,0.075230755,0.0,0.035413127,0.0,-0.00676109,0.0,0.13188656,0.0,-0.08715698,0.0,-0.07654241,0.2535572,0.34584188,-0.19319136,0.043737248,-0.14792384,-0.0066308165
-0.047203694,-0.6927725,-0.37416896,-0.20644334,0.0118071595,-0.004412544,0.03580059,-0.05964999,0.0,-0.037959132,-0.43512377,-0.45313156,0.0,0.062061172,0.0,0.047297552,0.0,-0.00676109,0.0,-0.029480949,0.0,-0.114962,0.0,-0.10553248,0.19401288,0.2682696,-0.18646319,0.0049405075,-0.10899857,-0.061664563
-0.01933049,0.41735026,-0.066512644,-0.03739144,0.0010258536,-0.002379402,0.035546467,-0.03019524,0.0,0.17725638,0.31911707,0.09782419,0.0,0.115646504,0.0,0.04954335,0.0,-0.001676071,0.0,0.087303236,0.0,0.11271642,0.0,-0.06137849,0.24822845,0.38707358,0.13942751,0.006465153,0.23136625,0.0052122413
0.010531067,-0.64105994,0.53154576,-0.0021176364,-0.035045095,-0.01473362,0.0641791,-0.0234812,0.0,0.12396479,0.29416785,0.07375222,0.0,0.10359717,0.0,-0.1152061,0.0,0.0046288036,0.0,0.10729362,0.0,0.13691613,0.0,0.015732886,0.1614017,0.24123712,0.11408658,0.0058676642,0.19221044,0.028632851
-0.056460697,-1.7382965,-0.7467215,-0.55710256,-0.032001305,0.01537214,-0.19270845,-0.055930372,0.0,0.063862026,-0.20499441,-0.36870417,0.0,0.19936535,0.0,-0.07801374,0.0,0.037385993,0.0,0.14677085,0.0,-0.44066986,0.0,-0.082440875,0.09137447,-1.5466169,0.09141808,0.07513402,-0.23796688,0.013025867
-0.0335069,-0.33398327,-0.6833843,-0.4758976,-0.015454553,0.0075631007,-0.1608723,-0.03854446,0.0,0.10645433,-0.2360087,-0.36400765,0.0,0.04870531,0.0,0.0018780964,0.0,-0.0010869419,0.0,0.051774014,0.0,-0.050790776,0.0,-0.06027723,0.09963899,-1.578837,0.09070532,0.004747619,-0.11606517,0.011071099
-0.05868808,0.54691213,-0.29990134,0.12402524,-0.028249528,-0.0027149075,0.026525263,-0.03703849,0.0,-0.08609546,-0.39927587,-0.65995264,0.0,0.06301936,0.0,0.041021314,0.0,-0.00676109,0.0,0.033497445,0.0,-0.084799916,0.0,-0.07861376,0.23512545,0.3213945,-0.17482002,0.0077661797,-0.1256955,-0.06168
-0.041671578,-0.7956397,-0.13828258,0.068689115,-0.00068905763,0.14648952,0.09386901,0.19626428,0.0,-0.026899813,-0.14818606,0.031196162,0.0,-0.16628526,0.0,0.033940673,0.0,-0.014439452,0.0,-0.21732289,0.0,-0.07185134,0.0,-0.038657047,0.08993841,-1.7736418,-0.019565279,-0.017535249,-0.2409998,0.036290053
-0.01857046,0.59471035,0.31906992,0.036102362,-0.003542475,0.0060379445,0.040395122,-0.027245017,0.0,0.20841971,0.23497404,0.107973605,0.0,0.09416917,0.0,0.11386892,0.0,-0.0014961422,0.0,0.076099105,0.0,0.06833673,0.0,0.068998896,0.2169137,0.358564,0.137116,0.006667278,0.18823542,0.004465113
-0.0272324,-0.13033178,-0.10968718,-0.25850236,-0.016210059,-0.0045692427,0.012457759,-0.02167808,0.0,0.1341733,0.28195614,0.08603317,0.0,0.1054927,0.0,0.014385464,0.0,-0.00056551234,0.0,0.09460083,0.0,-0.107209824,0.0,0.11349053,0.17926255,0.37422296,0.12629578,0.005632198,-0.22076413,0.004830022
-0.031618103,1.1396208,-0.086625084,0.0053250617,-0.013136292,-0.004175438,0.015480142,-0.03869123,0.0,-0.106082834,0.2766625,0.12028745,0.0,0.08943293,0.0,0.038328353,0.0,-0.0014857298,0.0,0.123827785,0.0,-0.06259888,0.0,-0.05689137,0.2574859,0.40296444,0.11420956,0.012883455,0.24201159,0.009761243
-0.024468886,0.62466776,0.39763027,0.021945141,-0.004702147,0.0015492615,0.07588726,-0.023852685,0.0,0.1496921,0.31874672,0.10270485,0.0,0.08588155,0.0,-0.11550522,0.0,0.0061350986,0.0,0.06369334,0.0,0.11214387,0.0,0.01616176,0.2023098,0.31257212,0.17664386,0.004891632,0.17514318,-0.005216647
-0.039705604,-0.5439224,-0.08349142,0.03933671,-0.089845516,0.016680354,-0.048987377,-0.03417758,0.0,-0.012468152,-0.38839012,0.050040845,0.0,-0.015734766,0.0,-0.025664244,0.0,-0.001410756,0.0,-0.23691598,0.0,-0.032029122,0.0,-0.098623574,0.160822,0.28494006,-0.08547179,0.04775265,-0.19442219,0.031281937
0.13698988,-0.05403838,-0.01034814,-0.3154867,-0.03846697,-0.0059508975,0.02440573,-0.0050709667,0.0,0.14669691,0.27918583,0.07676671,0.0,0.08523419,0.0,0.024120849,0.0,-8.1972335e-05,0.0,-0.30944,0.0,0.12548946,0.0,-0.10702415,0.2289866,0.33265772,0.08625226,0.022097236,-0.24218643,-0.004308673
-0.021511994,-0.8065573,-1.509381,-0.38513494,0.006319088,0.0053004823,-0.19088054,-0.07391341,0.0,-0.09231691,-0.3509132,-0.6020805,0.0,0.03979527,0.0,0.047419067,0.0,-0.0020780785,0.0,0.033081137,0.0,-0.090777814,0.0,-0.14065729,-0.7129533,0.19432637,0.35379055,0.0072184843,0.34571302,0.010199193
0.20796238,-0.5986191,0.2965619,0.04406998,0.044418752,0.008451466,0.027056715,-0.043875374,0.0,0.18750027,0.27458844,0.07602745,0.0,0.09805338,0.0,0.097965956,0.0,0.0022706997,0.0,0.08889225,0.0,0.143838,0.0,0.08040326,0.16840746,0.28730252,0.09766197,0.006853896,0.2352551,0.0065268767
-0.041996077,-1.1761122,-0.1608291,-0.7139214,0.053139277,-0.04118696,0.06346789,0.3192351,0.0,-0.006681807,-0.30976,0.081625596,0.0,0.1018132,0.0,-0.026784612,0.0,0.008237954,0.0,0.15803756,0.0,-0.083702825,0.0,0.121116355,0.12824295,0.30408892,0.09919647,0.0084985085,-0.20456831,0.0077603334
-0.05582456,0.40607092,-0.6399472,0.009668273,0.009304665,-0.011311004,-0.092522934,-0.027544884,0.0,-0.0043348134,-0.25024945,-0.64569855,0.0,0.046024635,0.0,0.028474422,0.0,-0.0014602658,0.0,0.08388912,0.0,-0.060209937,0.0,-0.22657427,-0.97335577,0.22546983,-0.16310072,0.0056153936,-0.093084835,0.009672128
-0.07950053,0.7628473,-0.6190525,0.6195771,-0.00057234033,-0.006079889,-0.104731105,-0.026504591,0.0,-0.07557128,-0.19988929,-0.29794168,0.0,0.07997955,0.0,0.043022156,0.0,-0.00676109,0.0,0.12583251,0.0,-0.0611312,0.0,-0.059045013,0.11542855,-2.1660142,-0.19973044,0.009969249,-0.106017865,-0.02283843
-0.040010963,-0.5271098,-0.14358912,0.058122367,0.046092574,0.021775037,-0.07322026,-0.038973376,0.0,-0.018711112,-0.45636743,0.054933734,0.0,-0.14513075,0.0,0.078829624,0.0,0.0033641309,0.0,-0.14062577,0.0,0.06088476,0.0,-0.049843844,0.1600993,0.27569896,-0.13357382,-0.0059319525,0.2732801,0.01807899
-0.060280528,0.58712906,-0.43526307,0.15158819,0.023716925,-0.011411908,0.019210644,-0.035036642,0.0,-0.035288922,-0.3807532,-0.6398859,0.0,0.06693044,0.0,0.039303612,0.0,-0.00676109,0.0,0.08846569,0.0,-0.084056735,0.0,-0.07637418,0.25188795,0.32645854,-0.17869522,0.03081225,-0.118508495,-0.030498521
-0.095366985,-0.72723603,-0.34459183,-0.5344139,-0.0021098214,0.015777694,-0.099577054,-0.02332359,0.0,-0.05359553,-0.16824579,0.03361259,0.0,0.032008976,0.0,-0.072197795,0.0,0.0052369814,0.0,-0.216635,0.0,-0.042692117,0.0,-0.076103896,0.07149191,-1.7066203,-0.06864935,0.04238415,-0.12646386,0.049182165
-0.021206345,0.045978613,-0.23494643,0.07506611,0.049474247,0.008906596,0.03526684,-0.04391397,0.0,0.18650566,0.26124266,0.092015885,0.0,0.087881036,0.0,0.06924006,0.0,-0.0012438626,0.0,0.078440994,0.0,-0.054557253,0.0,-0.06250533,0.22457185,0.35293677,0.14280473,0.004693231,0.3043287,0.010146662
-0.04129377,-1.9716188,0.17104526,-0.3653894,0.1157487,-0.03310475,0.07734688,-0.015861008,0.0,0.101931356,0.13315718,0.033839475,0.0,-0.4532782,0.0,0.16334473,0.0,-0.0077165943,0.0,0.08972834,0.0,0.1517328,0.0,0.057140585,0.043188754,-1.9230719,0.07364703,-0.19207107,-0.10944615,0.03848671
-0.050728958,-0.12905529,0.17201631,-0.37529176,-0.04757525,0.04069986,0.028077595,-0.029968547,0.0,0.11632848,0.15474471,0.04450264,0.0,0.06776823,0.0,0.12085773,0.0,0.030577507,0.0,-0.28328007,0.0,0.12878627,0.0,-0.059886314,0.093479484,-1.7385378,-0.17922595,0.006338563,-0.16428214,-0.025525881
-0.036784634,0.0299429,-0.31646812,0.20706043,0.0060935146,0.0024298662,-0.15777536,-0.033258844,0.0,0.0861144,-0.22786255,-0.28813896,0.0,0.02434511,0.0,0.004597168,0.0,-0.0010869419,0.0,0.033722345,0.0,-0.040595442,0.0,-0.06030896,0.098515995,-1.5890087,-0.19519742,-0.044861678,-0.118121,0.011514474
-0.04176234,-0.4482911,0.16986126,-0.26809525,-0.013797426,-0.0063372115,0.013092868,-0.021586003,0.0,0.09882569,0.30177462,0.06812289,0.0,0.081196055,0.0,0.041719448,0.0,-0.00056551234,0.0,0.067905106,0.0,-0.00957777,0.0,0.1108009,0.18741147,0.35432765,-0.24276991,0.0030935896,-0.17870753,0.0059243743
-0.059687026,-0.50661504,0.0114418315,-0.21677111,-0.029442705,-0.012451064,0.018433455,-0.028617721,0.0,0.14410791,0.19803172,0.067175604,0.0,0.10023803,0.0,-0.08098891,0.0,0.004204479,0.0,0.08559153,0.0,-0.11450717,0.0,0.14767785,-0.6846341,0.23038332,0.120565414,0.002998057,0.26200765,0.02224422
-0.008500735,0.6111282,0.45377523,0.018235916,0.00021703057,0.004341537,0.043085273,-0.029853754,0.0,0.197815,0.23463173,0.107973605,0.0,0.093932234,0.0,0.115771785,0.0,0.0031512585,0.0,0.091444574,0.0,0.11198838,0.0,0.017434368,0.20075579,0.35830933,0.13712503,0.0075048064,0.18821587,-0.0033028177
-0.03698695,1.0477846,-0.10445586,0.12927343,0.003994588,-0.0045060106,0.014032514,-0.032823965,0.0,-0.10999954,0.26939687,0.11467326,0.0,0.087243214,0.0,0.056784358,0.0,0.0028455872,0.0,0.08935571,0.0,-0.064408354,0.0,-0.052881498,0.2634592,0.3974962,-0.26413226,0.012192791,0.2178694,0.0023727235
-0.04198448,-0.089047424,-0.8868672,-0.09382629,-0.017890751,-0.0032024167,0.028216653,-0.06043704,0.0,-0.13786513,-0.49737322,-0.80644053,0.0,0.0330253,0.0,0.05005265,0.0,-0.002188489,0.0,0.03823912,0.0,-0.08521642,0.0,-0.055125684,0.17945118,0.2641656,-0.21025527,0.032816716,0.21872689,0.014152074
-0.014951346,0.33888185,-0.019128723,-0.004904152,0.016460588,0.0028262557,0.05389087,0.256725,0.0,-0.09090631,-0.4693001,0.12278576,0.0,0.071476564,0.0,-0.009653328,0.0,-0.0020879318,0.0,0.10552599,0.0,-0.06500201,0.0,-0.080023244,0.20782967,0.33137465,0.12193988,-0.07286013,-0.21185121,0.014058412
-0.033512995,-0.5976336,-0.11721156,-0.060379706,0.028951656,-0.00933365,0.023801768,-0.022649793,0.0,0.09856568,0.29513505,0.04789228,0.0,-0.31572434,0.0,0.063975155,0.0,-0.0013621885,0.0,0.085142426,0.0,0.125698,0.0,-0.09725833,0.23927163,0.3356954,0.06881602,-0.01438415,-0.2252265,0.047202937
-0.037473474,-0.33966598,-0.31008834,-0.32166892,-0.029538289,0.008628942,0.031021694,-0.059124365,0.0,0.09837074,-0.28740954,0.06239245,0.0,0.060166933,0.0,0.08142792,0.0,-0.0012679915,0.0,0.09509076,0.0,0.055004597,0.0,0.26699495,-0.5197609,0.25625917,0.12735292,-0.057759,-0.15937516,0.010807794
0.122042105,0.030546186,-0.053386625,0.10475192,0.046448004,-0.0044812686,0.026135325,-0.042321727,0.0,-0.16862635,0.26101682,0.09117142,0.0,0.082364924,0.0,0.031984508,0.0,0.0001432749,0.0,0.08723271,0.0,-0.059368685,0.0,0.079092816,0.1850419,0.34592178,0.11086487,0.0076105604,0.22474833,-0.0025446182
-0.010877077,0.601834,0.17497349,-0.0138169965,-0.0020925924,-0.002624138,0.02717588,-0.03150626,0.0,0.18823837,0.23166357,0.10312617,0.0,0.12203532,0.0,0.043809373,0.0,-0.0014251922,0.0,0.09175132,0.0,-0.0200643,0.0,0.069099255,0.21630168,0.39076766,0.13053192,0.00508699,0.18976867,0.0061734333
-0.053643942,-0.7303093,-0.74451226,-0.43542406,-0.0031146053,0.0020446815,-0.18340361,-0.045358904,0.0,-0.0710166,-0.18909465,-0.34707046,0.0,-0.0007484633,0.0,-0.005434119,0.0,-0.0029499158,0.0,0.02575475,0.0,-0.0699677,0.0,-0.06319462,0.09473795,-1.6635084,-0.14311771,-0.15490378,-0.12334998,0.0149701405
-0.058317613,-0.05556132,0.44086123,-0.3562016,-0.027205454,-0.00579791,-0.09175901,-0.009971603,0.0,0.14579567,0.15281475,0.044726152,0.0,0.076125786,0.0,0.11569806,0.0,-0.0067337183,0.0,-0.33214968,0.0,0.11037539,0.0,0.043329578,0.07487914,-1.8412521,-0.21996027,0.0064064744,-0.15498576,0.00798648
-0.066159435,0.5184159,-0.5084224,-0.104611464,-0.028132163,0.018483005,0.021708108,-0.04293993,0.0,-0.03910654,-0.38076347,-0.7074123,0.0,0.05034455,0.0,0.039349332,0.0,-0.0065192226,0.0,0.06766405,0.0,-0.08477001,0.0,-0.07874698,0.24044617,0.3261356,-0.1794183,0.01212316,-0.11899404,-0.038191352
-0.025627572,-0.13266727,-0.16057192,-0.28079516,-2.4112742e-06,-0.0043266243,0.015720544,-0.023484766,0.0,0.1684749,0.28195614,0.085032225,0.0,0.08583702,0.0,0.048794698,0.0,-0.00062604994,0.0,0.08851347,0.0,-0.07027291,0.0,-0.10106942,0.25356057,0.35971537,0.12922917,0.0045595425,-0.2592264,0.010043611
